SMILES,JCHEM_PKA
[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,15.95216911
[H][C@](C)(COC1=CC=C(C=C1)[C@]1([H])OC2=C(S[C@]1([H])C1=CC=C(O)C=C1)C=C(O)C=C2)N1CCCC1,4.052647186
[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=[N+](C)C3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O,3.571210684
[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,3.651805917
[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@@](O)(O[C@]1([H])CO)C(O)=N,3.609773703
[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@]([H])(C(O)=N)[C@]1([H])O,13.54364031
IC1=CNN=C1,10.86859836
CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O,12.41661029
O\N=C(/N)N1CCC(CC1)CNC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)S(=O)(=O)CC1=CC=CC=C1,15.40210414
O1N2C(=[O+][Fe-3]1134ON(C(=[O+]1)C)CCC[C@](C(=O)N[C@@](C(=O)N[C@@](C(O)=O)([C@@]([C@]1(S[C@@](N5C=C\C(=N\C(N)=O)N(C5=O)C)([C@@]([C@]1([H])O)([H])O)[H])[H])([H])O)[H])([H])CO)([H])NC([C@@]([H])(CCCN(O3)C(=[O+]4)C)NC([C@]([H])(N)CCC2)=O)=O)C,15.99604402
[H][C@](N)(CC[C@@]1([H])C=CC([H])(N)C=C1)C(O)=O,10.45593509
OC(=O)COP(O)(O)=O,3.727127447
CCCCNC(=N)NO,6.248502667
CCOC(=O)C1=CC2=CC=C(O)C=C2OC1=O,5.372555047
[H][C@]1(CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(O)=NC2=NC3=CC=CC=C3N2)C(=O)N(CC2=CC(=CC=C2)C(O)=NC2=NC3=CC=CC=C3N2)[C@]([H])(CC2=CC=CC=C2)[C@]([H])(O)[C@@]1([H])O,15.85293014
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(SC)[C@]([H])(O)[C@@]1([H])O,11.7738078
CC[Hg]SC1=CC=CC=C1C(O)=O,10.00192081
[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=C(CC(C)=O)C(=C3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,2.817796185
[H][C@@](CO)(NC1=NC2=C(N=CN2C(C)C)C(NC2=CC=C(C(O)=O)C(Cl)=C2)=N1)C(C)C,3.875681507
[H][C@@]1(O)OC(=C[C@]([H])(O)[C@]1([H])O)C(O)=O,17.81975351
[H][C@@](N)(C(O)=O)[C@@]([H])(O)OS(O)(=O)=O,3.202842978
CC(N)=O,9.079795425
NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,12.9439058
OC(=O)CCCC1=CNC2=C1C=CC=C2,1.169904608
CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,14.47976796
[H][C@]12NC(=O)C(=O)N1[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]2([H])O,9.085419955
OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,13.50753054
NC(=N)C1=CC=C(O)C(CN2CC[C@H](NS(=O)(=O)C3=CC4=C(S3)C=CC=N4)C2=O)=C1,4.435120602
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,14.53995774
OC(=O)C1=CC=CC=C1C(O)=O,12.93292021
[H][C@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=N[C@@]([H])(CCCNC(N)=[NH2+])C(O)=NC1=CC=CC=C1)C(O)=O,13.1683461
OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O,4.186132606
C[Hg]SC[C@@H](N)C(O)=O,13.93448635
NC(=N)NCC(O)=O,11.30554861
[H][C@@]1(CCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,14.18411379
[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C2N=CN=C3[SeH])[C@]([H])(O)[C@]1([H])O,1.82006937
CCCCN1C(CC2=CC(OC)=C(OC)C(OC)=C2)=NC2=C(N)N=CN=C12,2.871513422
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O[C@@]3([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]3([H])O)[C@]2([H])O)[C@]1([H])O,2.356244859
O=C1CCC2=CC=CC3=C2N1CC3,1.43313114
N1C=CC=N1,12.66876249
OC(=O)CCC1=CNC2=CC=CC=C12,6.218896838
[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC3=CC4=C(C=C3)C(C)=CC(=O)O4)[C@]([H])(N=C(C)O)[C@@]2([H])O)[C@]([H])(N=C(C)O)[C@@]([H])(O)[C@]1([H])O,14.59350808
[H][C@](O)(COP(O)(O)=O)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,12.99959649
N[C@@H](CSS)C(O)=O,14.59310431
OP(O)(=O)OC1=CC=CC2=CC=C(N=C12)C#N,17.14104346
OC(=O)C1=CC(S)=CC=C1[N+]([O-])=O,1.817111848
C[C@@H](O)CN1C=NC2=C1N=CN=C2N,14.97293211
[H][C@](CC1=CC=CC=C1)([N-]C(=O)OCC1=CC=CC=C1)C(=[OH+])C[N+]#N,12.96227087
[H][C@@](O)(CCCCCCCCCCC)CC(O)=O,-2.660456566
CC(C)(C)OC=O,13.84722971
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC(=N)NC=C23)[C@]([H])(O)[C@]1([H])O,10.19824735
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,2.51899801
CCCOC1=CC=C(CC(O)=O)C=C1Cl,3.252764456
OCCCO,10.27940041
CCCCCCCCCCCCCCCCS(O)(=O)=O,3.905574793
[H][C@@](COC(=O)CCCCCCCCCCC)(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,11.36508685
[H][C@]1(O)[C@]([H])(O)[C@]([H])(COP(O)(O)=O)O[C@]1([H])COP(O)(O)=O,13.00975512
CCCCCCCCCCCC[N+](C)(C)C,8.902694158
[H][C@](N)(CS)CC(O)=O,14.88565775
[H]\C(=C1/N=C(N(CC=O)C1=O)C(=O)CCSC)C1=CC=C([O-])C=C1,15.31212968
CC1=NC=C(COP(O)(O)=O)C(CNOCC(O)=O)=C1O,2.431172931
[H][C@@](CO)(N=C(O)CCN=C(O)CBr)C(O)=NCCC1=CC=C(C=C1)N=C(O)C(O)=O,19.43446678
[H][C@@](O)(CN1CCN(C[C@@]1([H])C(O)=NC(C)(C)C)C(=O)C1=NC(Cl)=C(N=C1)N1CCN(C)CC1)C[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]1([H])[C@@]([H])(C)CC[C@@]1([H])O,8.371135482
[H][C@@]1(O)C[C@@](O)(C=C(F)[C@@]1([H])O)C(O)=O,12.96716856
[H][C@@](C)(O)N[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,6.241386103
C[C@H](O)C(C)=O,11.90168278
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O,13.89122631
[H][C@]1(COP(O)(=O)OP(O)(=O)OC2=CC=CC=C2)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O,13.89114781
[H][C@](CC(C)C)(NC)C(O)=N[C@@]1([H])C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@]2([H])C3=CC(OC4=C(Cl)C=C(C=C4)[C@@]1([H])O)=C(O)C(OC1=C(Cl)C=C(C=C1)[C@@]([H])(O[C@@]1([H])C[C@](C)(N)C(O)(O)[C@]([H])(C)O1)[C@]1([H])N=C(O)[C@]([H])(N=C2O)C2=CC(=C(O)C=C2)C2=C(C=C(O)C=C2O)[C@]([H])(N=C1O)C(O)=O)=C3,11.74991624
[H][C@]1(O)C(=CC=C[C@]1([H])OC(=C)C([O-])=O)C([O-])=O,10.21909938
[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)[C@](O)(CNCC(O)=N[C@]1([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@@]1([H])O)CC1=CC2=C(NC(=N)N=C2O)C=C1)C(O)=O,12.13039936
COC1=CC=C(C=C1)C(O)=O,13.36318506
[H][C@]1(CO)O[C@@]([H])(C2=CNC3=C2N=CN=C3O)[C@]([H])(O)[C@]1([H])O,15.67133177
OB(O)C1=CC=CC(=C1)[N+]([O-])=O,11.90160157
[H][C@]1(COP(C)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,11.32191391
CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)N\C=C/N1C(=O)CCC1=O)C(=O)O2,6.249791971
[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(NC[C@@]2([H])C=NC3=C(N2CO)C(O)=NC(=N)N3)C=C1)C(O)=O,3.396518184
[H][C@@]1(O)C[C@@](O)(C=C[C@@]1([H])O)C(O)=O,4.229360781
[H][C@]1(CO)O[C@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=N)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,19.69377951
OC[C@@H](O)CC1=CC=CC=C1,15.89645255
[H][C@@]1(O)CN(CC2=CC=CC=C2)N(CC2=CC(OC)=C(O)C=C2)C(=O)N(CC2=CC(OC)=C(O)C=C2)[C@]1([H])CC1=CC=CC=C1,12.17368932
[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@@]([H])(O)[C@]1([H])OP(O)(O)=O,1.953396411
COCCO,11.63657471
[H][C@](O)(C[C@@]([H])(O)[C@]([H])(O)CO)C(O)=O,13.72837496
CC(C)=CCC\C(C)=C\CC\C(=C\CO[P@@](=O)(O)OP(O)(O)=O)C(F)(F)F,12.7244192
COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OCCC[C@@H](CCC([O-])=O)C([O-])=O)=C1Br,18.90578767
NC(=O)CN(CC(O)=O)CC(O)=O,11.92794584
CCOP(=O)OCC,13.33450685
[H][C@@](CCCNC(N)=N)(N=C(O)[C@]1([H])C[C@@]([H])(O)CN1C(C)=O)C(=O)C1=NC2=CC=CC=C2S1,14.28518181
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O,2.89907211
CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(N)C=C(C)N=C1,12.61929949
[H][C@@]1(SC=C(NC=C1C=O)C(O)=O)C1=CN(C)N=N1,13.90792268
[H][C@@]1(O)C[C@@]2(C)C(=O)C[C@]1([H])C2(C)C,3.971516322
N[C@@H](CN1C=C(I)C(=O)NC1=O)C(O)=O,5.56403162
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=C2C=CC(C)=C3)[C@]([H])(O)[C@]1([H])O,6.976501114
[H][C@@](N1C=NC2=NN(C=C2C1=S)[C@@]1([H])C=CN(C=C1C([O-])=N)[C@]1([H])O[C@]([H])(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])([O-])[C@]2([H])[O-])[C@@]([H])(O)[C@@]1([H])O)(C(=O)N1CCCCCC1)C1=CC=CC=C1,6.516697438
NOCC[C@H](N)C(O)=O,8.301029996
OCC1=CC=C(Br)C=C1,5.433661052
OC(=O)CP(O)(O)=O,4.143435194
CC1=NC=C(COP(O)(O)=O)C(CNCC(O)=O)=C1O,1.895459126
CP([O-])=O,14.31287064
[H][C@@]1(COC2=NS(=O)(=O)C3=C2C=CC=C3)OCCC2=C1SC(NC(=O)C(O)=O)=C2C(O)=O,14.72079951
OC(=O)CCC(=O)CF,7.871499283
CC(=O)NC1=CC=C(C=C1NC(=O)C[NH3+])C(O)=O,2.958864614
[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O,15.96261541
OP(O)([O-])=O,12.37431872
C[C@@]1(CC(O)=O)C2=CC3=C(CC(O)=O)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(CCC(O)=O)[C@](C)(CC(O)=O)C8=CC(N2[Fe@]6(N34)N78)=C1CCC(O)=O)C(CC(O)=O)=C5CCC(O)=O,12.41276057
CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1,3.493098408
OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F,4.276397039
O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O,6.119462964
[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]2([H])OP(O)(=O)O[C@]12[H],12.8368013
[H][C@@]1(O)O[C@]([H])(CO)[C@]([H])(OS(O)(=O)=O)[C@]([H])(O)[C@@]1([H])O,6.518024227
[O-]C(=O)C1=[NH+]CCC1,4.139173677
OC(=O)C1=C(O)C=C(O)C=C1,13.65405548
CCC1=C(O)C=C(O)C(=C1)C1=NNC(C(O)=O)=C1C1=CC=C2OCOC2=C1,11.36828126
CCOC1=C(C(=O)NCB(O)O)C2=C(C=CC=C2)C=C1,3.618604379
CN(C)CCCNC(=O)C1=CC=CC2=C(N)C3=C(C=CC=C3)N=C12,2.066741968
OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,16.08683488
[H][C@]1(CSC(CCCCCN)=CCN)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,1.828788819
CP(O)=O,3.482003554
[H][C@]1(CSCN1)C(O)=O,12.60162305
[H][C@](C)(O)[C@@](C)(O)CN,12.63168899
CCOC1=C(OCC)C=C2C(NC3=CC=CC(=C3)C3=CSC(CO)=N3)=NC=NC2=C1,2.404310395
CC1=NC=C(COP(O)(O)=O)C(CNC2(CC2)C(O)=O)=C1O,15.43930464
COC1=CC=C(C=C1)C1=C(C=CC(C(=O)C2=C(O)N(N=C2)C(C)(C)C)=C1C)S(C)(=O)=O,16.79051814
[H][C@@]12CC[C@@](C)(C(=S)C1)C2(C)C,5.218916889
[H]\C(\C(\[H])=C(\C)[C@@]1([H])CN[C@]([H])(C(O)=O)[C@@]1([H])CC(O)=O)=C(\[H])[C@@]([H])(C)C(O)=O,2.94855693
OC(=O)[C@H]1CCCN1,18.61292143
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@]([H])(O)CC[C@]12C,3.210634879
[H][C@](O)(CC(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(O)=O)[C@@]([H])(C)CC)C(=O)NCCC,11.79998731
CCOC(=O)NC,7.306463874
NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,14.83042556
OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=CC=C1,12.5252085
[H]\C1=C([H])/[C@@]([H])(OC)[C@]([H])(CCCC[C@]([H])(OC(=O)[C@@]([H])(C)[C@@]2(O)O[C@]([H])([C@@]([H])(C)[C@]([H])(O)[C@@]2([H])OC)[C@@]1([H])C)C1=CC=CC=C1)OC,4.726347736
[H][C@@]1(O[C@]2(C[C@@H](O)[C@H](C)[C@H](C\C=C\C3=COC(=N3)[C@@H](C)CCNC(=O)[C@@H](O)[C@@H](O)[C@H](COC)N(C)C)O2)C(C)(C)[C@H]1OP(O)(O)=O)[C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C(\C)=C\C=C\C(\C)=C/C#N)OC,11.33735414
NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC(F)=C(F)C(F)=C1,14.32238439
[H][C@]1(CO)N2C=C(N=C2[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O)C1=CC=CC=C1,1.493570022
[H]\C(=C1\N\C(=C(\[H])C2=NC(=O)C(CCC(O)=O)=C2C)C(C=C)=C1C)C1=C(C=C)C(C)=C(N1)C(\[H])=C1/N=C(O)C(CCC(O)=O)=C1C,16.43812446
N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@H]1O,3.148376483
CN(C)C1=C2C=CC=C(C2=CC=C1)S(N)(=O)=O,3.192246684
OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,4.56867226
[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)(C[C@@]22OC(=O)N(CCCl)C2=O)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,7.343320147
[H][C@](N)(CCC1=CC=CC=C1)C=CS(=O)(=O)C1=CC=CC=C1,4.856543739
C=CCNC1=CC=CC=C1,7.803307746
[H][C@]1(CCCC)CC[S@](=O)C1,13.05223816
[H][C@]1(N=C(N(C(=O)N2CCN(CCO)CC2)[C@]1([H])C1=CC=C(Br)C=C1)C1=C(OCC)C=C(OC)C=C1)C1=CC=C(Br)C=C1,11.98593196
FC1=CC=C(C(F)=C1)C1=C2CNC(=O)N(C2=CC(=C1)N1CCNCC1)C1=C(Cl)C=CC=C1Cl,6.249624742
NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(F)=CC=C1[O-],9.236843652
[H]\C(=C(\[H])/C(/CS(=O)=O)=C(/NC1=C(C=O)C=C2C=CC=CN12)C(O)=O)C(O)=N,13.89144854
C\C(=C/C1=CC=C(C=C1)C(O)=O)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C,3.527529902
[H][C@](CN)(CCC(O)=O)[C@]([H])(CCN)CC(O)=O,13.62409546
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(OS(O)(=O)=O)[C@@]1([H])OS(O)(=O)=O,19.95753456
[H][C@](C)(N=C(O)C1=C(O)C=CC(F)=C1)C1=CC=C(Br)C=C1,4.594850535
CC(C)C1=CC(SC2=CC=C(O)C(=C2)C(C)C)=CC=C1O,12.70219679
NCC1=C(N=CC=C(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2N=N1,14.59955041
NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](COP(O)(O)=O)O1,14.84377001
N[C@@H](CC1CCCCC1)C(O)=O,6.239466276
FC(F)(F)C1=NC(=N)C(=C)C=N1,8.247520517
CC1=CN([C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)C=C2)C(=O)NC1=O,16.63074748
COC1=CC(=CC(OC)=C1OC)C(F)(F)C(=O)N1CCCC[C@H]1C(=O)O[C@@H](CCCC1=CC=CC=C1)CCCC1=CN=CC=C1,9.190563074
[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,4.294116867
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(O)=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O,12.43184943
CC1=C2N3C=NN=C3SC2=CC=C1,3.304764775
N[C@@H](CCCC(=C)C(O)=O)C(O)=O,11.30554861
CSCC[C@@H](N)C(O)=O,8.824442557
[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OS(=O)(=O)O2,6.302464631
S\C=C\C[S@](=O)CC=C,6.257959657
CSC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,13.89181549
CC(=O)OP(O)(O)=O,12.13233887
[H][C@]1(COC2=NC(=N)NC3=C2N=CN3)CCC(O)=N1,15.75598455
[H][C@@](CCSC)(NC(O)=O)C(O)=O,9.422818879
[H][C@]1(O)O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O,13.23011377
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,14.48971228
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](OP(O)(O)=O)[C@H]1O,13.9411833
[H]C(N)(COC(O)=NCCNC1=C(NCCCN2CCN(CCCN=C(O)C3=CC(=CC(OC4([H])OC([H])(CO)C([H])(O)C([H])(O)C4([H])O)=C3)N(=O)=O)CC2)C(=O)C1=O)COC(O)=NCCNC1=C(NCCCN2CCN(CCCN=C(O)C3=CC(=CC(O[C@@]4([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]4([H])O)=C3)N(=O)=O)CC2)C(=O)C1=O,12.88545166
[H][C@](CN)(CO)C(O)=O,11.82033076
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC(O)=NC=C23)[C@]([H])(O)[C@]1([H])O,16.02849282
[H][C@@]1(C)C(=O)C[C@@]([H])(CC(O)O)C1(C)C,13.91277027
N\C=C\OP(O)(O)=O,9.896062168
OP(O)(=O)C(C1=CC=CC=C1)P(O)(O)=O,13.01076094
OC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl,14.69561579
CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,12.27237985
[H][C@]1(CNC2=C(N1)C(N)=NC(N)=N2)C1=CC=CC=C1,14.93098938
CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,14.90889702
[H]/C(=C(/[H])\C(\C)=C(/[H])\C(\[H])=C1\C(C)=CCCC1(C)C)/C(/[H])=C(\C)C=C,8.944687001
CC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(C=C2)C(F)(F)F)=N1,10.33089597
[H][C@]1(COS(N)(=O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,13.97875082
CN(C1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C1=CC=C(S1)C1=NC=CC=C1,12.17651927
COC1=C(OC(F)F)C=CC(=C1)C1=NNC(=O)C=C1,-1.972099563
COC1=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=CC(OC)=C1OC,9.79415277
CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4N3[Zn]35N2C1=CC1=C(C=C)C(C)=C(C=C2N3C(C(C)=C2C=C)=C4O)N51,7.19165838
CC1=CN(C(=O)NC1=O)[C@]12C[C@H]1[C@H](CO)[C@@H](O)C2,7.162369045
OC(O)(C(F)(F)F)C(F)(F)F,7.19787058
OC1=C(O)C(=CC=C1)C1=CC=CC=C1,7.186039995
CC(=C)[C@@H]1CC[C@@]2(C)O[C@H]2C1,12.39553581
NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,10.10130727
C[C@H](N)[C@@H](CCCCCC(O)=O)NC(=O)OP(O)(O)=O,13.54699054
N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O,12.43074932
COC1=CC2=C(SCCN(C2)C(=O)CCN2CCC(CC3=CC=CC=C3)CC2)C=C1,19.02826943
[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=S)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,5.846562488
[H][C@](O)(C(O)=NCCC(O)=NCCSCC(O)=NCCC1=CNC2=CC=CC=C12)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,13.45991267
C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,13.07544602
[H][C@]1(CSC)O[C@@]([H])(N2C=CC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,12.94989954
[H][C@@](C)(O)[C@@]1([H])O[C@@]([H])(N2C=NC3=C(C)N=CN=C23)[C@]([H])(O)[C@]1([H])O,13.64124556
COCCOCCOC,12.18939611
CC1=C(CC(N)=O)C2=C(C=CC(OCCCC(O)=O)=C2)N1CC1=CC=CC=C1,14.33718506
[H][C@]1(COP(O)(=O)OP(O)(=O)C[As](O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,2.824266548
CCCCCCC(O)=O,12.486203
[H][C@@]1(CSC(=N1)C(\N)=C\C)C(O)=O,9.215015659
[H][C@@](C)(N)[C@@]([H])(CCCCCC(O)=O)CC(O)=O,9.739288684
O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(O)=O)[C@@H]1O,4.132193348
[H][C@@](CSCC1=CC=C(OC)C=C1)(N=C(O)CCCN)C(O)=NCC(O)=O,18.82792717
[H][C@@]1(O)O[C@@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,2.460619246
[H][C@](C)(N=C(O)[C@]1(CC)[C@@]([H])(C)C1(Cl)Cl)C1=CC=C(Cl)C=C1,6.266513248
[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=NC2=C(N)N=C(F)N=C12,10.67229181
ON(CCCP(O)(O)=O)C=O,10.06310485
CC1=C2C=C3[C@@H](C(O)=C)C(C)=C4C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C([C@@H]1C=C)N2[Fe@@]6(N34)N78)C(CCC(O)=O)=C5C,12.12586029
[H][C@@]12C=C(Br)N=C1C(=O)NCC[C@]2([H])C1=NC(N)=NC1=O,11.57073238
OCC(=O)C(O)=O,13.20025672
CC(C)(N)C(O)=O,12.48640901
